===2023-08-07 14:23:01===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
denominator: 38300.46875
 Site-photo                         | Train Loss: 1.9025 | Train Acc: 0.3571
 Site-cartoon                       | Train Loss: 1.7340 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.7388 | Train Acc: 0.5043
 Site-sketch                        | Train Loss: 1.8447 | Train Acc: 0.3276
Average Train Accuracy: 0.8067
 Site-photo                         | Val  Loss: 1.2966 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.3360 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.1872 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2490 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.2724 | Val  Acc: 0.9259
 Site-photo                         | Val  Loss: 1.2256 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.1744 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.2411 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2488 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2332 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.5230 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.6191 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.5722 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.6035 | Val  Acc: 0.6596
 Site-art_painting                  | Val  Loss: 1.6162 | Val  Acc: 0.6588
 Site-cartoon                       | Val  Loss: 1.7726 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.7314 | Val  Acc: 0.5714
 Site-sketch                        | Val  Loss: 1.8587 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8114
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 0.9167
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 0.9524
 Best site-photo                     | Epoch:14 | Val Acc: 0.9259
 Best site-photo                     | Epoch:14 | Val Acc: 0.9714
 Best site-photo                     | Epoch:14 | Val Acc: 0.9778
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 0.9691
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:14 | Val Acc: 0.6596
 Best site-art_painting              | Epoch:14 | Val Acc: 0.6588
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.4286
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.5714
 Best site-sketch                    | Epoch:14 | Val Acc: 0.3590
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 15 ============
denominator: 28847.115234375
 Site-photo                         | Train Loss: 1.1746 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2017 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2486 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.0975 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1878 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.2222 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 1.1078 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 1.1724 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.1719 | Train Acc: 0.9646
 Site-photo                         | Train Loss: 1.1859 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.5496 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.6497 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.5893 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.5440 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.5817 | Train Acc: 0.6953
 Site-cartoon                       | Train Loss: 1.6876 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.7092 | Train Acc: 0.5565
 Site-sketch                        | Train Loss: 1.8538 | Train Acc: 0.3103
Average Train Accuracy: 0.8239
 Site-photo                         | Val  Loss: 1.3134 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.2839 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.1193 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2008 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 1.2097 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.1830 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 1.1462 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.1751 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.1843 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1929 | Val  Acc: 0.9588
 Site-art_painting                  | Val  Loss: 1.5514 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.6023 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.5680 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.5886 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.5899 | Val  Acc: 0.6706
 Site-cartoon                       | Val  Loss: 1.7758 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.6838 | Val  Acc: 0.5714
 Site-sketch                        | Val  Loss: 1.8596 | Val  Acc: 0.3077
Average Valid Accuracy: 0.7920
============ Train epoch 16 ============
denominator: 28200.625
 Site-photo                         | Train Loss: 1.0966 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2017 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.2203 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0557 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1477 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.1672 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 1.1029 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1153 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.1194 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.1373 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.5299 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.6154 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.5731 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.5310 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.5475 | Train Acc: 0.7109
 Site-cartoon                       | Train Loss: 1.7292 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.7149 | Train Acc: 0.5652
 Site-sketch                        | Train Loss: 1.8305 | Train Acc: 0.3793
Average Train Accuracy: 0.8260
 Site-photo                         | Val  Loss: 1.3028 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.2373 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.0808 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1384 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.2003 | Val  Acc: 0.9259
 Site-photo                         | Val  Loss: 1.1439 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0996 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.1498 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.1650 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1459 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.4526 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.5308 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.5098 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.5542 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.5403 | Val  Acc: 0.6941
 Site-cartoon                       | Val  Loss: 1.6668 | Val  Acc: 1.0000
 Site-cartoon                       | Val  Loss: 1.6947 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.8316 | Val  Acc: 0.4103
Average Valid Accuracy: 0.8610
 Best site-photo                     | Epoch:16 | Val Acc: 0.8889
 Best site-photo                     | Epoch:16 | Val Acc: 0.9167
 Best site-photo                     | Epoch:16 | Val Acc: 1.0000
 Best site-photo                     | Epoch:16 | Val Acc: 0.9524
 Best site-photo                     | Epoch:16 | Val Acc: 0.9259
 Best site-photo                     | Epoch:16 | Val Acc: 1.0000
 Best site-photo                     | Epoch:16 | Val Acc: 0.9778
 Best site-photo                     | Epoch:16 | Val Acc: 0.9828
 Best site-photo                     | Epoch:16 | Val Acc: 1.0000
 Best site-photo                     | Epoch:16 | Val Acc: 0.9691
 Best site-art_painting              | Epoch:16 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:16 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:16 | Val Acc: 0.7692
 Best site-art_painting              | Epoch:16 | Val Acc: 0.6809
 Best site-art_painting              | Epoch:16 | Val Acc: 0.6941
 Best site-cartoon                   | Epoch:16 | Val Acc: 1.0000
 Best site-cartoon                   | Epoch:16 | Val Acc: 0.5974
 Best site-sketch                    | Epoch:16 | Val Acc: 0.4103
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1/q-ffl...
============ Train epoch 17 ============
denominator: 27581.158203125
 Site-photo                         | Train Loss: 1.0659 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1363 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1837 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 1.0326 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.1263 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.1477 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 0.9161 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0538 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.0820 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.1183 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.4714 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5993 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.5621 | Train Acc: 0.6250
 Site-art_painting                  | Train Loss: 1.4559 | Train Acc: 0.6528
 Site-art_painting                  | Train Loss: 1.5029 | Train Acc: 0.7656
 Site-cartoon                       | Train Loss: 1.6475 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.6980 | Train Acc: 0.5565
 Site-sketch                        | Train Loss: 1.8362 | Train Acc: 0.4138
Average Train Accuracy: 0.8276
 Site-photo                         | Val  Loss: 1.2165 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.1832 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0405 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1285 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 1.1311 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.0920 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0352 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1208 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 1.1241 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1005 | Val  Acc: 0.9588
 Site-art_painting                  | Val  Loss: 1.4521 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.4731 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.5128 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.5508 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.5397 | Val  Acc: 0.6353
 Site-cartoon                       | Val  Loss: 1.7887 | Val  Acc: 0.1429
 Site-cartoon                       | Val  Loss: 1.6653 | Val  Acc: 0.5844
 Site-sketch                        | Val  Loss: 1.8548 | Val  Acc: 0.2308
Average Valid Accuracy: 0.8048
============ Train epoch 18 ============
denominator: 26844.990234375
 Site-photo                         | Train Loss: 1.0203 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0933 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1280 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9812 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.0563 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.1142 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 1.0682 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0471 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.0384 | Train Acc: 0.9558
 Site-photo                         | Train Loss: 1.0381 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.4408 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5659 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.5352 | Train Acc: 0.6000
 Site-art_painting                  | Train Loss: 1.4926 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.5124 | Train Acc: 0.7266
 Site-cartoon                       | Train Loss: 1.6644 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.6690 | Train Acc: 0.5913
 Site-sketch                        | Train Loss: 1.8250 | Train Acc: 0.3621
Average Train Accuracy: 0.8233
 Site-photo                         | Val  Loss: 1.2411 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.1916 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.9731 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0969 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 1.1035 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.0590 | Val  Acc: 0.9429
 Site-photo                         | Val  Loss: 1.0220 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0370 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.0707 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0517 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.4539 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.4875 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.4751 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.5174 | Val  Acc: 0.6383
 Site-art_painting                  | Val  Loss: 1.4900 | Val  Acc: 0.6588
 Site-cartoon                       | Val  Loss: 1.7109 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6501 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8312 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8246
============ Train epoch 19 ============
denominator: 26364.59765625
 Site-photo                         | Train Loss: 0.9780 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0543 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1035 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.9215 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 1.0314 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.0345 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 0.9554 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9877 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.9970 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.0542 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.4775 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.5947 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.5343 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.4977 | Train Acc: 0.7917
 Site-art_painting                  | Train Loss: 1.5115 | Train Acc: 0.7109
 Site-cartoon                       | Train Loss: 1.6374 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.6439 | Train Acc: 0.6000
 Site-sketch                        | Train Loss: 1.8108 | Train Acc: 0.3793
Average Train Accuracy: 0.8300
 Site-photo                         | Val  Loss: 1.1425 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.0867 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.9787 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0161 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.0315 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 1.0243 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9742 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 1.0000 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0162 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0002 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.4730 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.5071 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.4545 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.5003 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.4999 | Val  Acc: 0.6941
 Site-cartoon                       | Val  Loss: 1.6801 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6399 | Val  Acc: 0.6234
 Site-sketch                        | Val  Loss: 1.8057 | Val  Acc: 0.4103
Average Valid Accuracy: 0.8305
============ Train epoch 20 ============
denominator: 25892.94140625
 Site-photo                         | Train Loss: 0.9375 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9983 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0732 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.9067 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9699 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 1.0177 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 0.8691 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9443 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9330 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.9685 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.4211 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.5602 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.4312 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.4110 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.4516 | Train Acc: 0.7266
 Site-cartoon                       | Train Loss: 1.6621 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.6366 | Train Acc: 0.6000
 Site-sketch                        | Train Loss: 1.8150 | Train Acc: 0.2931
Average Train Accuracy: 0.8179
 Site-photo                         | Val  Loss: 1.1214 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.1023 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.9082 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9635 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0014 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.9735 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9222 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.9559 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9758 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9621 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.3662 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.3472 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.4011 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.4570 | Val  Acc: 0.7021
 Site-art_painting                  | Val  Loss: 1.4525 | Val  Acc: 0.6824
 Site-cartoon                       | Val  Loss: 1.6334 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.6233 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.8092 | Val  Acc: 0.3077
Average Valid Accuracy: 0.8366
============ Train epoch 21 ============
denominator: 25101.900390625
 Site-photo                         | Train Loss: 0.8921 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9775 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.0473 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.8486 | Train Acc: 0.9677
 Site-photo                         | Train Loss: 0.9383 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 0.9699 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.9384 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8868 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8965 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.9448 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.4223 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5127 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.4396 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.4818 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.4545 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.6311 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.6192 | Train Acc: 0.6174
 Site-sketch                        | Train Loss: 1.7902 | Train Acc: 0.3966
Average Train Accuracy: 0.8296
 Site-photo                         | Val  Loss: 1.0646 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0140 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.8383 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9650 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.9528 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.9177 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.8796 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.9050 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.9374 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9341 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.3158 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.3951 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 1.3950 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.4612 | Val  Acc: 0.6596
 Site-art_painting                  | Val  Loss: 1.4156 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.6314 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.5936 | Val  Acc: 0.6104
 Site-sketch                        | Val  Loss: 1.7958 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8473
============ Train epoch 22 ============
denominator: 24642.564453125
 Site-photo                         | Train Loss: 0.8449 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9198 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9742 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8014 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9118 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 0.9446 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 0.7462 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.8603 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8642 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 0.8958 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.3278 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5134 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.4247 | Train Acc: 0.6750
 Site-art_painting                  | Train Loss: 1.3605 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.4028 | Train Acc: 0.7656
 Site-cartoon                       | Train Loss: 1.6193 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.6053 | Train Acc: 0.6609
 Site-sketch                        | Train Loss: 1.7914 | Train Acc: 0.3621
Average Train Accuracy: 0.8382
 Site-photo                         | Val  Loss: 1.0110 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0287 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.8233 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8983 | Val  Acc: 0.9048
 Site-photo                         | Val  Loss: 0.9182 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8757 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.8273 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8831 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9132 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8930 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.3448 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.4368 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.3261 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.3633 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.4614 | Val  Acc: 0.7059
 Site-cartoon                       | Val  Loss: 1.6710 | Val  Acc: 0.2857
 Site-cartoon                       | Val  Loss: 1.5922 | Val  Acc: 0.6364
 Site-sketch                        | Val  Loss: 1.7818 | Val  Acc: 0.4359
Average Valid Accuracy: 0.8388
============ Train epoch 23 ============
denominator: 23979.408203125
 Site-photo                         | Train Loss: 0.8165 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9133 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.9767 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7339 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8329 | Train Acc: 0.9500
 Site-photo                         | Train Loss: 0.8992 | Train Acc: 0.9423
 Site-photo                         | Train Loss: 0.7454 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8074 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8173 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.8548 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 1.3812 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4956 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.3947 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.2711 | Train Acc: 0.8194
 Site-art_painting                  | Train Loss: 1.3553 | Train Acc: 0.7969
 Site-cartoon                       | Train Loss: 1.6264 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5884 | Train Acc: 0.6609
 Site-sketch                        | Train Loss: 1.7743 | Train Acc: 0.3621
Average Train Accuracy: 0.8478
 Site-photo                         | Val  Loss: 1.0123 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 0.8965 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7675 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8642 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.8736 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.8308 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.7938 | Val  Acc: 0.9778
