===2023-08-10 16:46:51===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.8660 | Train Acc: 0.4286
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 1.0000
 Best site-photo                     | Epoch:14 | Val Acc: 0.9630
 Best site-photo                     | Epoch:14 | Val Acc: 0.9714
 Best site-photo                     | Epoch:14 | Val Acc: 0.9556
 Best site-photo                     | Epoch:14 | Val Acc: 0.9828
 Best site-photo                     | Epoch:14 | Val Acc: 0.9867
 Best site-photo                     | Epoch:14 | Val Acc: 0.9794
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:14 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:14 | Val Acc: 0.8462
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7660
 Best site-art_painting              | Epoch:14 | Val Acc: 0.7412
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:14 | Val Acc: 0.5325
 Best site-sketch                    | Epoch:14 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 15 ============
 Site-photo                         | Train Loss: 0.9612 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0559 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9135 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.9491 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0249 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9504 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.8746 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.9774 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.9608 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.9914 | Train Acc: 0.9658
 Site-art_painting                  | Train Loss: 1.4412 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.5671 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.5177 | Train Acc: 0.6250
 Site-art_painting                  | Train Loss: 1.4213 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.4465 | Train Acc: 0.7188
 Site-cartoon                       | Train Loss: 1.5380 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.6180 | Train Acc: 0.5391
 Site-sketch                        | Train Loss: 1.8391 | Train Acc: 0.3793
Average Train Accuracy: 0.8225
 Site-photo                         | Val  Loss: 1.0576 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0356 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0345 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9358 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9722 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0436 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9741 | Val  Acc: 0.9333
 Site-photo                         | Val  Loss: 0.9732 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0040 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.9474 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.4101 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3933 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.4437 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.4630 | Val  Acc: 0.6383
 Site-art_painting                  | Val  Loss: 1.4364 | Val  Acc: 0.6824
 Site-cartoon                       | Val  Loss: 1.4071 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.5460 | Val  Acc: 0.5584
 Site-sketch                        | Val  Loss: 1.8768 | Val  Acc: 0.2308
Average Valid Accuracy: 0.8335
============ Train epoch 16 ============
 Site-photo                         | Train Loss: 0.9253 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9605 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8830 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.8908 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9711 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.9023 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8990 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.9253 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.9265 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.9747 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.4676 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.5654 | Train Acc: 0.4545
 Site-art_painting                  | Train Loss: 1.4639 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.3095 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4166 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.5719 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.5928 | Train Acc: 0.5739
 Site-sketch                        | Train Loss: 1.8389 | Train Acc: 0.4310
Average Train Accuracy: 0.8175
 Site-photo                         | Val  Loss: 1.0096 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0251 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9976 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8791 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9333 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.9775 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9514 | Val  Acc: 0.9333
 Site-photo                         | Val  Loss: 0.9203 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9723 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.9052 | Val  Acc: 0.9691
 Site-art_painting                  | Val  Loss: 1.4435 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.3343 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.4603 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.4345 | Val  Acc: 0.7021
 Site-art_painting                  | Val  Loss: 1.3903 | Val  Acc: 0.7059
 Site-cartoon                       | Val  Loss: 1.4193 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5268 | Val  Acc: 0.5584
 Site-sketch                        | Val  Loss: 1.8596 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8399
============ Train epoch 17 ============
 Site-photo                         | Train Loss: 0.8656 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9165 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8393 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.8280 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9348 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.8744 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.8372 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.9343 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.8705 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.9127 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.3869 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4975 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.4152 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.4129 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.4030 | Train Acc: 0.7031
 Site-cartoon                       | Train Loss: 1.5160 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.5753 | Train Acc: 0.6000
 Site-sketch                        | Train Loss: 1.8156 | Train Acc: 0.3966
Average Train Accuracy: 0.8208
 Site-photo                         | Val  Loss: 0.9652 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9327 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9729 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8344 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8662 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9456 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9025 | Val  Acc: 0.9333
 Site-photo                         | Val  Loss: 0.8786 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9098 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.8664 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.4835 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3460 | Val  Acc: 0.6000
 Site-art_painting                  | Val  Loss: 1.4204 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.3933 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.3542 | Val  Acc: 0.7647
 Site-cartoon                       | Val  Loss: 1.4660 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.4983 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.8568 | Val  Acc: 0.3077
Average Valid Accuracy: 0.8311
============ Train epoch 18 ============
 Site-photo                         | Train Loss: 0.7987 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8930 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7927 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.8201 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8940 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.8044 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8760 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.8719 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 0.8381 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.8910 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.4066 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.5029 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.4401 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.4446 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.3759 | Train Acc: 0.7109
 Site-cartoon                       | Train Loss: 1.4703 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.5495 | Train Acc: 0.6087
 Site-sketch                        | Train Loss: 1.8245 | Train Acc: 0.3621
Average Train Accuracy: 0.8205
 Site-photo                         | Val  Loss: 0.9769 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8958 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9219 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7997 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8270 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8975 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.8488 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 0.8542 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 0.8725 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.8190 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.3264 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3087 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.3896 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.3546 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.3624 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.3479 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.4915 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.8603 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8350
============ Train epoch 19 ============
 Site-photo                         | Train Loss: 0.7861 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8573 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7307 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.7464 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8629 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.7565 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7295 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.8232 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.7799 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.8537 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.4402 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.4512 | Train Acc: 0.5909
 Site-art_painting                  | Train Loss: 1.3980 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.2415 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.3527 | Train Acc: 0.7500
 Site-cartoon                       | Train Loss: 1.3995 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5468 | Train Acc: 0.5826
 Site-sketch                        | Train Loss: 1.8343 | Train Acc: 0.3448
Average Train Accuracy: 0.8289
 Site-photo                         | Val  Loss: 0.8685 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8640 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8635 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7507 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8035 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.8693 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.7992 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 0.8040 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.8217 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.7822 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.2745 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.2560 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.4259 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.3685 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.3351 | Val  Acc: 0.7412
 Site-cartoon                       | Val  Loss: 1.4273 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.4501 | Val  Acc: 0.6234
 Site-sketch                        | Val  Loss: 1.8530 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8516
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 0.9630
 Best site-photo                     | Epoch:19 | Val Acc: 0.9714
 Best site-photo                     | Epoch:19 | Val Acc: 0.9556
 Best site-photo                     | Epoch:19 | Val Acc: 0.9828
 Best site-photo                     | Epoch:19 | Val Acc: 0.9867
 Best site-photo                     | Epoch:19 | Val Acc: 0.9794
 Best site-art_painting              | Epoch:19 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:19 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7234
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7412
 Best site-cartoon                   | Epoch:19 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:19 | Val Acc: 0.6234
 Best site-sketch                    | Epoch:19 | Val Acc: 0.2821
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 20 ============
 Site-photo                         | Train Loss: 0.7407 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8234 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7300 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.7248 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8084 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7415 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.8190 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7453 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.7414 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.8036 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.3599 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.5019 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.3898 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.1700 | Train Acc: 0.7361
 Site-art_painting                  | Train Loss: 1.3546 | Train Acc: 0.6875
 Site-cartoon                       | Train Loss: 1.4359 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.5221 | Train Acc: 0.6435
 Site-sketch                        | Train Loss: 1.8221 | Train Acc: 0.3276
Average Train Accuracy: 0.8297
 Site-photo                         | Val  Loss: 0.8318 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8227 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8078 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7222 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7672 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.8238 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.7621 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 0.7586 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7923 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.7512 | Val  Acc: 0.9588
 Site-art_painting                  | Val  Loss: 1.2256 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.2269 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.3552 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.3091 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.3126 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.2363 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.4711 | Val  Acc: 0.5455
 Site-sketch                        | Val  Loss: 1.8367 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8445
============ Train epoch 21 ============
 Site-photo                         | Train Loss: 0.7103 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7865 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6706 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.6873 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7681 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6897 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6609 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7804 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.7117 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.7787 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.3713 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4325 | Train Acc: 0.5455
 Site-art_painting                  | Train Loss: 1.3361 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.3033 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.2825 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.3973 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5022 | Train Acc: 0.6435
 Site-sketch                        | Train Loss: 1.8067 | Train Acc: 0.3966
Average Train Accuracy: 0.8397
 Site-photo                         | Val  Loss: 0.8388 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7896 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7920 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6723 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7372 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.7867 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.7654 | Val  Acc: 0.9111
 Site-photo                         | Val  Loss: 0.7200 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7418 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.7037 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.2725 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.2214 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3595 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.3127 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.2603 | Val  Acc: 0.8235
 Site-cartoon                       | Val  Loss: 1.2805 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.3802 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.8425 | Val  Acc: 0.3077
Average Valid Accuracy: 0.8521
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 0.9630
 Best site-photo                     | Epoch:21 | Val Acc: 0.9714
 Best site-photo                     | Epoch:21 | Val Acc: 0.9111
 Best site-photo                     | Epoch:21 | Val Acc: 1.0000
 Best site-photo                     | Epoch:21 | Val Acc: 0.9867
 Best site-photo                     | Epoch:21 | Val Acc: 0.9794
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:21 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:21 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:21 | Val Acc: 0.7447
 Best site-art_painting              | Epoch:21 | Val Acc: 0.8235
 Best site-cartoon                   | Epoch:21 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:21 | Val Acc: 0.5974
 Best site-sketch                    | Epoch:21 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 22 ============
 Site-photo                         | Train Loss: 0.6615 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7447 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6583 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.6416 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7454 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.6580 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9128 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7053 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.6719 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.7047 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.2844 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.4401 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.3099 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4404 | Train Acc: 0.6944
 Site-art_painting                  | Train Loss: 1.2816 | Train Acc: 0.7500
 Site-cartoon                       | Train Loss: 1.4019 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.4888 | Train Acc: 0.6783
 Site-sketch                        | Train Loss: 1.8213 | Train Acc: 0.3793
Average Train Accuracy: 0.8540
 Site-photo                         | Val  Loss: 0.7381 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7294 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7546 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6327 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6952 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.7407 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.7202 | Val  Acc: 0.9556
 Site-photo                         | Val  Loss: 0.6910 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7234 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.6527 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3294 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.2061 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.2620 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.2511 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.2450 | Val  Acc: 0.7647
 Site-cartoon                       | Val  Loss: 1.2385 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.4092 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.8402 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8580
 Best site-photo                     | Epoch:22 | Val Acc: 1.0000
 Best site-photo                     | Epoch:22 | Val Acc: 1.0000
 Best site-photo                     | Epoch:22 | Val Acc: 1.0000
 Best site-photo                     | Epoch:22 | Val Acc: 1.0000
 Best site-photo                     | Epoch:22 | Val Acc: 0.9630
 Best site-photo                     | Epoch:22 | Val Acc: 0.9714
 Best site-photo                     | Epoch:22 | Val Acc: 0.9556
 Best site-photo                     | Epoch:22 | Val Acc: 1.0000
 Best site-photo                     | Epoch:22 | Val Acc: 0.9867
 Best site-photo                     | Epoch:22 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:22 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:22 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:22 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:22 | Val Acc: 0.7447
 Best site-art_painting              | Epoch:22 | Val Acc: 0.7647
 Best site-cartoon                   | Epoch:22 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:22 | Val Acc: 0.5974
 Best site-sketch                    | Epoch:22 | Val Acc: 0.3333
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_0/fedmix...
============ Train epoch 23 ============
 Site-photo                         | Train Loss: 0.6200 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7290 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5861 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.6124 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6742 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6115 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6151 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.6887 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.6128 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6775 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.3361 | Train Acc: 0.6667
 Site-art_painting                  | Train Loss: 1.3893 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.2932 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.1543 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.2363 | Train Acc: 0.7891
 Site-cartoon                       | Train Loss: 1.3485 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 1.4630 | Train Acc: 0.6435
 Site-sketch                        | Train Loss: 1.7830 | Train Acc: 0.3448
