===2023-08-10 18:13:54===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
denominator: 38237.33203125
 Site-photo                         | Train Loss: 1.8834 | Train Acc: 0.2143
 Site-photo                         | Val  Loss: 1.1221 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.5581 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.4974 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.4847 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.5252 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.5216 | Val  Acc: 0.6706
 Site-cartoon                       | Val  Loss: 1.6981 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6959 | Val  Acc: 0.5714
 Site-sketch                        | Val  Loss: 1.8992 | Val  Acc: 0.1282
Average Valid Accuracy: 0.8170
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.9375
 Best site-photo                     | Epoch:15 | Val Acc: 0.9524
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.9714
 Best site-photo                     | Epoch:15 | Val Acc: 0.9778
 Best site-photo                     | Epoch:15 | Val Acc: 0.9828
 Best site-photo                     | Epoch:15 | Val Acc: 0.9867
 Best site-photo                     | Epoch:15 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:15 | Val Acc: 0.6923
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7234
 Best site-art_painting              | Epoch:15 | Val Acc: 0.6706
 Best site-cartoon                   | Epoch:15 | Val Acc: 0.5714
 Best site-cartoon                   | Epoch:15 | Val Acc: 0.5714
 Best site-sketch                    | Epoch:15 | Val Acc: 0.1282
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 16 ============
denominator: 27227.685546875
 Site-photo                         | Train Loss: 1.0019 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1176 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.0377 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0361 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0833 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.1320 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0457 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0924 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.1025 | Train Acc: 0.9646
 Site-photo                         | Train Loss: 1.1232 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.4738 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.4712 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.4848 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.5619 | Train Acc: 0.6944
 Site-art_painting                  | Train Loss: 1.4863 | Train Acc: 0.7109
 Site-cartoon                       | Train Loss: 1.7392 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.6293 | Train Acc: 0.6435
 Site-sketch                        | Train Loss: 1.9233 | Train Acc: 0.1379
Average Train Accuracy: 0.8216
 Site-photo                         | Val  Loss: 1.0988 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.1789 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.2207 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.1552 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.0866 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0211 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0782 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0909 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.0540 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.0924 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.5155 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.4892 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.3923 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.5055 | Val  Acc: 0.6809
 Site-art_painting                  | Val  Loss: 1.5261 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.7469 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6774 | Val  Acc: 0.5974
 Site-sketch                        | Val  Loss: 1.8753 | Val  Acc: 0.2308
Average Valid Accuracy: 0.8060
============ Train epoch 17 ============
denominator: 26460.66796875
 Site-photo                         | Train Loss: 0.9460 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.1168 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 1.0879 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 0.9718 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0034 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0801 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.9347 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0123 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 1.0485 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 1.0729 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.4118 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.4678 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.4572 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.4570 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.4771 | Train Acc: 0.7344
 Site-cartoon                       | Train Loss: 1.6358 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.6089 | Train Acc: 0.6435
 Site-sketch                        | Train Loss: 1.9045 | Train Acc: 0.1552
Average Train Accuracy: 0.8352
 Site-photo                         | Val  Loss: 1.0449 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1199 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1135 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 1.0956 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 1.0444 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9546 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0459 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0642 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 1.0313 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 1.0285 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.4464 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.4436 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3996 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.4673 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.4923 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.7243 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6513 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8988 | Val  Acc: 0.1538
Average Valid Accuracy: 0.8239
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 0.9375
 Best site-photo                     | Epoch:17 | Val Acc: 0.9524
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 1.0000
 Best site-photo                     | Epoch:17 | Val Acc: 0.9828
 Best site-photo                     | Epoch:17 | Val Acc: 0.9867
 Best site-photo                     | Epoch:17 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:17 | Val Acc: 0.6250
 Best site-art_painting              | Epoch:17 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:17 | Val Acc: 0.8077
 Best site-art_painting              | Epoch:17 | Val Acc: 0.7234
 Best site-art_painting              | Epoch:17 | Val Acc: 0.7176
 Best site-cartoon                   | Epoch:17 | Val Acc: 0.5714
 Best site-cartoon                   | Epoch:17 | Val Acc: 0.6494
 Best site-sketch                    | Epoch:17 | Val Acc: 0.1538
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 18 ============
denominator: 25752.814453125
 Site-photo                         | Train Loss: 0.8641 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0695 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.9608 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.9000 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9852 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.0279 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.8805 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9657 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 1.0013 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 1.0230 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.3651 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.4334 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.4349 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.4040 | Train Acc: 0.6944
 Site-art_painting                  | Train Loss: 1.4183 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.6085 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.5905 | Train Acc: 0.6609
 Site-sketch                        | Train Loss: 1.8807 | Train Acc: 0.2759
Average Train Accuracy: 0.8492
 Site-photo                         | Val  Loss: 0.9685 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0695 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.1221 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.0398 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.9891 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9211 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9820 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0356 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 0.9640 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9867 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.4150 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.4275 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.3485 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.4281 | Val  Acc: 0.7660
 Site-art_painting                  | Val  Loss: 1.4205 | Val  Acc: 0.7882
 Site-cartoon                       | Val  Loss: 1.6637 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.6374 | Val  Acc: 0.6364
 Site-sketch                        | Val  Loss: 1.8670 | Val  Acc: 0.2308
Average Valid Accuracy: 0.8430
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 0.8750
 Best site-photo                     | Epoch:18 | Val Acc: 0.9524
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 0.9655
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-photo                     | Epoch:18 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:18 | Val Acc: 0.6667
 Best site-art_painting              | Epoch:18 | Val Acc: 0.8462
 Best site-art_painting              | Epoch:18 | Val Acc: 0.7660
 Best site-art_painting              | Epoch:18 | Val Acc: 0.7882
 Best site-cartoon                   | Epoch:18 | Val Acc: 0.5714
 Best site-cartoon                   | Epoch:18 | Val Acc: 0.6364
 Best site-sketch                    | Epoch:18 | Val Acc: 0.2308
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 19 ============
denominator: 25041.392578125
 Site-photo                         | Train Loss: 0.7901 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0097 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8997 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8621 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9037 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0121 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.8612 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9385 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.9690 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.9554 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.3951 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.4224 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.3624 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4380 | Train Acc: 0.6806
 Site-art_painting                  | Train Loss: 1.3913 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.5830 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5680 | Train Acc: 0.6522
 Site-sketch                        | Train Loss: 1.9040 | Train Acc: 0.1724
Average Train Accuracy: 0.8408
 Site-photo                         | Val  Loss: 0.9625 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0250 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.0804 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.0126 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.9194 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8794 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9602 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9660 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.9229 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 0.9326 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3924 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.4074 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3399 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.3976 | Val  Acc: 0.7447
 Site-art_painting                  | Val  Loss: 1.4463 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.6422 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.6084 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8431 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8431
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 0.9167
 Best site-photo                     | Epoch:19 | Val Acc: 0.8750
 Best site-photo                     | Epoch:19 | Val Acc: 0.9524
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 0.9714
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 0.9828
 Best site-photo                     | Epoch:19 | Val Acc: 0.9733
 Best site-photo                     | Epoch:19 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7692
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7447
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7294
 Best site-cartoon                   | Epoch:19 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:19 | Val Acc: 0.6494
 Best site-sketch                    | Epoch:19 | Val Acc: 0.2821
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 20 ============
denominator: 24317.728515625
 Site-photo                         | Train Loss: 0.7895 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9989 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8882 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.8239 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8557 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9798 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.9451 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.9051 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8953 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9083 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.2991 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3765 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.4360 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.4020 | Train Acc: 0.7222
 Site-art_painting                  | Train Loss: 1.3955 | Train Acc: 0.7266
 Site-cartoon                       | Train Loss: 1.6631 | Train Acc: 0.4545
 Site-cartoon                       | Train Loss: 1.5400 | Train Acc: 0.6783
 Site-sketch                        | Train Loss: 1.8658 | Train Acc: 0.2931
Average Train Accuracy: 0.8307
 Site-photo                         | Val  Loss: 0.9268 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0127 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.0231 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 0.9441 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.8824 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8261 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9175 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9343 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.8865 | Val  Acc: 0.9733
 Site-photo                         | Val  Loss: 0.8766 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.4100 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.3845 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3159 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.3600 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.4147 | Val  Acc: 0.6824
 Site-cartoon                       | Val  Loss: 1.6567 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5902 | Val  Acc: 0.6494
 Site-sketch                        | Val  Loss: 1.8467 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8462
 Best site-photo                     | Epoch:20 | Val Acc: 1.0000
 Best site-photo                     | Epoch:20 | Val Acc: 0.9167
 Best site-photo                     | Epoch:20 | Val Acc: 0.8750
 Best site-photo                     | Epoch:20 | Val Acc: 0.9524
 Best site-photo                     | Epoch:20 | Val Acc: 1.0000
 Best site-photo                     | Epoch:20 | Val Acc: 1.0000
 Best site-photo                     | Epoch:20 | Val Acc: 1.0000
 Best site-photo                     | Epoch:20 | Val Acc: 0.9828
 Best site-photo                     | Epoch:20 | Val Acc: 0.9733
 Best site-photo                     | Epoch:20 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:20 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:20 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:20 | Val Acc: 0.8077
 Best site-art_painting              | Epoch:20 | Val Acc: 0.7872
 Best site-art_painting              | Epoch:20 | Val Acc: 0.6824
 Best site-cartoon                   | Epoch:20 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:20 | Val Acc: 0.6494
 Best site-sketch                    | Epoch:20 | Val Acc: 0.2821
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/q-ffl...
============ Train epoch 21 ============
denominator: 23791.09375
 Site-photo                         | Train Loss: 0.6716 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8929 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8461 | Train Acc: 0.9167
 Site-photo                         | Train Loss: 0.7803 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8234 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.9120 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.8117 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.8515 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8632 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.8543 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.3217 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3324 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.3412 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.2436 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3340 | Train Acc: 0.7969
 Site-cartoon                       | Train Loss: 1.5234 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5186 | Train Acc: 0.6696
 Site-sketch                        | Train Loss: 1.8838 | Train Acc: 0.2414
Average Train Accuracy: 0.8443
 Site-photo                         | Val  Loss: 0.8708 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9343 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9769 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.9062 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8169 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8034 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8470 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8745 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.8186 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.8378 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.3821 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.3370 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3087 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.3359 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.3863 | Val  Acc: 0.7294
 Site-cartoon                       | Val  Loss: 1.6792 | Val  Acc: 0.4286
 Site-cartoon                       | Val  Loss: 1.6027 | Val  Acc: 0.6234
 Site-sketch                        | Val  Loss: 1.8357 | Val  Acc: 0.2051
Average Valid Accuracy: 0.8387
============ Train epoch 22 ============
denominator: 23043.21875
 Site-photo                         | Train Loss: 0.6144 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8671 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7875 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.7506 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7600 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8652 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.7688 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7631 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8140 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.8178 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.2217 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3073 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.3314 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.2467 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3237 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.5367 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5111 | Train Acc: 0.7130
 Site-sketch                        | Train Loss: 1.8671 | Train Acc: 0.2241
Average Train Accuracy: 0.8532
 Site-photo                         | Val  Loss: 0.8355 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8904 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9717 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.8691 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.7895 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7350 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8209 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8357 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.7847 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8133 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3755 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.3187 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.2210 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.3782 | Val  Acc: 0.7021
 Site-art_painting                  | Val  Loss: 1.3662 | Val  Acc: 0.7412
 Site-cartoon                       | Val  Loss: 1.6226 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.5708 | Val  Acc: 0.6364
 Site-sketch                        | Val  Loss: 1.8619 | Val  Acc: 0.2564
Average Valid Accuracy: 0.8367
============ Train epoch 23 ============
denominator: 22606.24609375
 Site-photo                         | Train Loss: 0.6396 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8095 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7172 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6592 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7115 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8257 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.7663 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7446 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7694 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.8146 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.3138 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.2712 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.2803 | Train Acc: 0.8250
 Site-art_painting                  | Train Loss: 1.3363 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.3104 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.4904 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.5139 | Train Acc: 0.6957
 Site-sketch                        | Train Loss: 1.8738 | Train Acc: 0.2414
Average Train Accuracy: 0.8518
 Site-photo                         | Val  Loss: 0.8265 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 0.8831 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8957 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.8062 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7375 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6907 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7806 | Val  Acc: 1.0000
