===2023-08-10 20:45:45===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.8358 | Train Acc: 0.5000
============ Train epoch 15 ============
 Site-photo                         | Train Loss: 0.8595 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 1.0057 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8959 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.9047 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9129 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 1.0069 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.9626 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.9616 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.9518 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.9698 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.4985 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4373 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.4238 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.3656 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4373 | Train Acc: 0.7422
 Site-cartoon                       | Train Loss: 1.6478 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5571 | Train Acc: 0.6957
 Site-sketch                        | Train Loss: 1.8614 | Train Acc: 0.2414
Average Train Accuracy: 0.8337
 Site-photo                         | Val  Loss: 0.9503 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 0.9942 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 1.0752 | Val  Acc: 0.8750
 Site-photo                         | Val  Loss: 1.0024 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9212 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8736 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.9393 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.9742 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.9689 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9406 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.4427 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.4196 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3674 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.4107 | Val  Acc: 0.8085
 Site-art_painting                  | Val  Loss: 1.4060 | Val  Acc: 0.7529
 Site-cartoon                       | Val  Loss: 1.6546 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5859 | Val  Acc: 0.6883
 Site-sketch                        | Val  Loss: 1.8299 | Val  Acc: 0.4359
Average Valid Accuracy: 0.8500
 Best site-photo                     | Epoch:15 | Val Acc: 0.8889
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.8750
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.9714
 Best site-photo                     | Epoch:15 | Val Acc: 0.9778
 Best site-photo                     | Epoch:15 | Val Acc: 0.9828
 Best site-photo                     | Epoch:15 | Val Acc: 1.0000
 Best site-photo                     | Epoch:15 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7333
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7308
 Best site-art_painting              | Epoch:15 | Val Acc: 0.8085
 Best site-art_painting              | Epoch:15 | Val Acc: 0.7529
 Best site-cartoon                   | Epoch:15 | Val Acc: 0.7143
 Best site-cartoon                   | Epoch:15 | Val Acc: 0.6883
 Best site-sketch                    | Epoch:15 | Val Acc: 0.4359
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
============ Train epoch 16 ============
 Site-photo                         | Train Loss: 0.7583 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9510 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8722 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.8441 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8641 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9605 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.8727 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.9040 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.9175 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 0.9137 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.3817 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.4601 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.3684 | Train Acc: 0.8250
 Site-art_painting                  | Train Loss: 1.5139 | Train Acc: 0.7917
 Site-art_painting                  | Train Loss: 1.3678 | Train Acc: 0.8125
 Site-cartoon                       | Train Loss: 1.6113 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.5196 | Train Acc: 0.6870
 Site-sketch                        | Train Loss: 1.8619 | Train Acc: 0.3276
Average Train Accuracy: 0.8602
 Site-photo                         | Val  Loss: 0.9115 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 1.0026 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 1.0189 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.9737 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.8815 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8164 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8986 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.9307 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.9038 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9075 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.4215 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.3873 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3460 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.3897 | Val  Acc: 0.8298
 Site-art_painting                  | Val  Loss: 1.3780 | Val  Acc: 0.7765
 Site-cartoon                       | Val  Loss: 1.5903 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.6009 | Val  Acc: 0.6883
 Site-sketch                        | Val  Loss: 1.8333 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8475
============ Train epoch 17 ============
 Site-photo                         | Train Loss: 0.7188 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9090 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8396 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.8126 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8275 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8997 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.7935 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.8369 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8675 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.8777 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.3831 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3996 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 1.3508 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4821 | Train Acc: 0.7917
 Site-art_painting                  | Train Loss: 1.3583 | Train Acc: 0.7734
 Site-cartoon                       | Train Loss: 1.6625 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 1.5094 | Train Acc: 0.6783
 Site-sketch                        | Train Loss: 1.8403 | Train Acc: 0.3448
Average Train Accuracy: 0.8580
 Site-photo                         | Val  Loss: 0.9009 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9415 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.9849 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.9160 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8304 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8167 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.8318 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8779 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8453 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8492 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.4015 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3431 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.3455 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.3147 | Val  Acc: 0.8085
 Site-art_painting                  | Val  Loss: 1.3791 | Val  Acc: 0.7882
 Site-cartoon                       | Val  Loss: 1.6179 | Val  Acc: 0.5714
 Site-cartoon                       | Val  Loss: 1.5627 | Val  Acc: 0.7013
 Site-sketch                        | Val  Loss: 1.8309 | Val  Acc: 0.4615
Average Valid Accuracy: 0.8464
============ Train epoch 18 ============
 Site-photo                         | Train Loss: 0.6804 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.9262 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.8188 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.7918 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7764 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8612 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7124 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7816 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.8344 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.8220 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.3367 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.3734 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.3577 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.4372 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3552 | Train Acc: 0.7812
 Site-cartoon                       | Train Loss: 1.5732 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.4985 | Train Acc: 0.6957
 Site-sketch                        | Train Loss: 1.8402 | Train Acc: 0.2586
Average Train Accuracy: 0.8446
 Site-photo                         | Val  Loss: 0.8465 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 0.9109 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.9430 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.8646 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8044 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7436 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7895 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8378 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8173 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8076 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.3696 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3449 | Val  Acc: 0.6667
 Site-art_painting                  | Val  Loss: 1.3473 | Val  Acc: 0.6923
 Site-art_painting                  | Val  Loss: 1.2967 | Val  Acc: 0.8511
 Site-art_painting                  | Val  Loss: 1.3495 | Val  Acc: 0.7412
 Site-cartoon                       | Val  Loss: 1.5957 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5776 | Val  Acc: 0.7143
 Site-sketch                        | Val  Loss: 1.8381 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8428
============ Train epoch 19 ============
 Site-photo                         | Train Loss: 0.6137 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8312 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7391 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.7232 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7130 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8375 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.6949 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.7908 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7611 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8215 | Train Acc: 0.9726
 Site-art_painting                  | Train Loss: 1.3551 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3656 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.3306 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.2762 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.3127 | Train Acc: 0.7891
 Site-cartoon                       | Train Loss: 1.5774 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.4727 | Train Acc: 0.6696
 Site-sketch                        | Train Loss: 1.8452 | Train Acc: 0.3621
Average Train Accuracy: 0.8572
 Site-photo                         | Val  Loss: 0.7642 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8834 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.8890 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8055 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7601 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7232 | Val  Acc: 0.9714
 Site-photo                         | Val  Loss: 0.7629 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8084 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7516 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7704 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3692 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3020 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.2482 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.2888 | Val  Acc: 0.8298
 Site-art_painting                  | Val  Loss: 1.3702 | Val  Acc: 0.7529
 Site-cartoon                       | Val  Loss: 1.5448 | Val  Acc: 1.0000
 Site-cartoon                       | Val  Loss: 1.5152 | Val  Acc: 0.7013
 Site-sketch                        | Val  Loss: 1.8431 | Val  Acc: 0.3846
Average Valid Accuracy: 0.8782
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 0.9167
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 0.9714
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 1.0000
 Best site-photo                     | Epoch:19 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:19 | Val Acc: 0.6250
 Best site-art_painting              | Epoch:19 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7692
 Best site-art_painting              | Epoch:19 | Val Acc: 0.8298
 Best site-art_painting              | Epoch:19 | Val Acc: 0.7529
 Best site-cartoon                   | Epoch:19 | Val Acc: 1.0000
 Best site-cartoon                   | Epoch:19 | Val Acc: 0.7013
 Best site-sketch                    | Epoch:19 | Val Acc: 0.3846
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedmix...
============ Train epoch 20 ============
 Site-photo                         | Train Loss: 0.6164 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.8546 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7226 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7020 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6801 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7999 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.7271 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7641 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7451 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.7712 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.2509 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3124 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.3149 | Train Acc: 0.8250
 Site-art_painting                  | Train Loss: 1.3977 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.2653 | Train Acc: 0.8125
 Site-cartoon                       | Train Loss: 1.5667 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.4484 | Train Acc: 0.7043
 Site-sketch                        | Train Loss: 1.8265 | Train Acc: 0.3103
Average Train Accuracy: 0.8690
 Site-photo                         | Val  Loss: 0.7206 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8132 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8733 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.7720 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6992 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6598 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7426 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.7767 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.7413 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7217 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3794 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.3035 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.2652 | Val  Acc: 0.7308
 Site-art_painting                  | Val  Loss: 1.2668 | Val  Acc: 0.8723
 Site-art_painting                  | Val  Loss: 1.2917 | Val  Acc: 0.7765
 Site-cartoon                       | Val  Loss: 1.5962 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 1.5365 | Val  Acc: 0.6753
 Site-sketch                        | Val  Loss: 1.7920 | Val  Acc: 0.4872
Average Valid Accuracy: 0.8612
============ Train epoch 21 ============
 Site-photo                         | Train Loss: 0.5693 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7416 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.7431 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6774 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6518 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7544 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.7413 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7010 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.7145 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.7147 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.3444 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.3429 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.3198 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 1.2618 | Train Acc: 0.7083
 Site-art_painting                  | Train Loss: 1.2531 | Train Acc: 0.8125
 Site-cartoon                       | Train Loss: 1.5701 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.4349 | Train Acc: 0.7217
 Site-sketch                        | Train Loss: 1.8420 | Train Acc: 0.2759
Average Train Accuracy: 0.8479
 Site-photo                         | Val  Loss: 0.7431 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7814 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.8208 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.7439 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6684 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6326 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6781 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7208 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.6817 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6969 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3081 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.2414 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.2626 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.2613 | Val  Acc: 0.8085
 Site-art_painting                  | Val  Loss: 1.3115 | Val  Acc: 0.7765
 Site-cartoon                       | Val  Loss: 1.5444 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.5077 | Val  Acc: 0.6623
 Site-sketch                        | Val  Loss: 1.8249 | Val  Acc: 0.2821
Average Valid Accuracy: 0.8734
============ Train epoch 22 ============
 Site-photo                         | Train Loss: 0.5149 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7443 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.6529 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6074 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5905 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7135 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6782 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6552 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.6835 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.6766 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.2990 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3043 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.2567 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 1.2638 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.2486 | Train Acc: 0.7891
 Site-cartoon                       | Train Loss: 1.5902 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.4235 | Train Acc: 0.7130
 Site-sketch                        | Train Loss: 1.8134 | Train Acc: 0.2759
Average Train Accuracy: 0.8629
 Site-photo                         | Val  Loss: 0.6989 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 0.7759 | Val  Acc: 0.9167
 Site-photo                         | Val  Loss: 0.7676 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7130 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6473 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6039 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6848 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.6908 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.6521 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6482 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.2475 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.2509 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.1248 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.1983 | Val  Acc: 0.8511
 Site-art_painting                  | Val  Loss: 1.2818 | Val  Acc: 0.7647
 Site-cartoon                       | Val  Loss: 1.5476 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.5231 | Val  Acc: 0.6753
 Site-sketch                        | Val  Loss: 1.8139 | Val  Acc: 0.3077
Average Valid Accuracy: 0.8708
============ Train epoch 23 ============
 Site-photo                         | Train Loss: 0.5482 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7276 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.6442 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.5695 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5783 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6788 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.6779 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.6397 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.6438 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 0.6696 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.2407 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.3077 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.2222 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.1617 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.2355 | Train Acc: 0.7969
 Site-cartoon                       | Train Loss: 1.5388 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.3934 | Train Acc: 0.7652
 Site-sketch                        | Train Loss: 1.7937 | Train Acc: 0.3448
Average Train Accuracy: 0.8664
 Site-photo                         | Val  Loss: 0.5976 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7228 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7509 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6835 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.6024 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5627 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6380 | Val  Acc: 0.9778
 Site-photo                         | Val  Loss: 0.6621 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 0.6059 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6350 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.3177 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.1585 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.1985 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.2149 | Val  Acc: 0.8511
 Site-art_painting                  | Val  Loss: 1.2270 | Val  Acc: 0.8000
 Site-cartoon                       | Val  Loss: 1.5609 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.4476 | Val  Acc: 0.7143
 Site-sketch                        | Val  Loss: 1.8048 | Val  Acc: 0.3846
Average Valid Accuracy: 0.8773
============ Train epoch 24 ============
 Site-photo                         | Train Loss: 0.4771 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6376 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.6100 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.5316 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5754 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.6409 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.6546 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5914 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.6056 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.6012 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.1993 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.2672 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.2083 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.2533 | Train Acc: 0.7639
